T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.188	22.375	22.188	22.438	22.250	21.875	22.063	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.188	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.188	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.188	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.188	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.125	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.500	22.313	22.688	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.688	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.313	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.688	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.625	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.375	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.688	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.375	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.375	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.438	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.188	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.375	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.625	22.125	22.375	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.625	22.125	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.313	21.875	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.313	21.875	22.125	
22.563	22.313	22.750	22.250	22.500	22.188	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.625	22.125	22.313	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.625	22.188	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.500	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.188	22.375	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.438	22.125	22.563	22.125	22.375	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.438	22.125	22.625	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.625	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.438	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.313	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.188	22.375	22.250	22.438	22.188	22.438	22.250	21.875	22.125	
22.563	22.313	22.750	22.313	22.500	22.188	22.563	22.125	22.313	22.313	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.188	22.625	22.188	22.313	22.313	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.188	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.438	22.125	22.563	22.188	22.375	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.125	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.125	22.313	22.250	22.375	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.625	22.188	22.375	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.250	22.500	22.188	22.625	22.188	22.375	22.250	22.438	22.188	22.438	22.313	21.938	22.188	
22.563	22.313	22.750	22.313	22.500	22.125	22.625	22.188	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.125	22.563	22.188	22.313	22.250	22.375	22.188	22.438	22.313	21.938	22.188	
22.563	22.313	22.750	22.313	22.500	22.188	22.625	22.188	22.375	22.250	22.438	22.188	22.500	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.188	22.625	22.188	22.313	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.188	22.625	22.188	22.313	22.250	22.438	22.188	22.438	22.250	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.188	22.625	22.188	22.375	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
22.563	22.313	22.750	22.313	22.500	22.188	22.563	22.125	22.313	22.250	22.438	22.188	22.438	22.313	21.938	22.125	
