T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
24.813	24.438	24.875	24.375	24.813	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.188	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.188	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.813	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.375	24.938	24.438	24.875	24.250	24.875	24.188	24.438	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.375	24.875	24.438	24.813	24.188	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.188	24.500	24.188	
24.813	24.438	24.938	24.438	24.813	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.188	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.438	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.125	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.125	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.813	24.375	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.188	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.250	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.250	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.563	24.250	24.500	24.188	
24.813	24.500	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.688	24.125	24.563	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.188	24.500	24.250	24.500	24.188	
24.813	24.375	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.188	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.688	24.125	24.500	24.250	24.500	24.188	
24.875	24.438	24.938	24.375	24.813	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.813	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.813	24.500	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.375	24.688	24.188	24.563	24.250	24.563	24.188	
24.813	24.500	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.375	24.625	24.188	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.688	24.125	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.938	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.563	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.563	24.313	24.688	24.125	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.563	24.313	24.688	24.188	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.375	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.188	24.500	24.250	24.500	24.188	
24.813	24.375	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.188	24.500	24.250	24.500	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.250	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.250	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.500	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.188	24.500	24.250	24.500	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.875	24.188	24.500	24.313	24.625	24.125	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.500	24.250	24.563	24.188	
24.875	24.500	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.125	24.563	24.250	24.563	24.188	
24.875	24.438	25.000	24.438	24.938	24.250	24.938	24.188	24.500	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.875	24.250	24.500	24.313	24.625	24.188	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.250	24.563	24.313	24.688	24.188	24.500	24.250	24.563	24.250	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.500	24.313	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.563	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.250	24.938	24.188	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.188	24.500	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.250	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.313	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.563	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.313	24.563	24.250	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.188	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.250	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.313	24.563	24.250	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.563	24.313	24.563	24.250	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.250	24.563	24.250	
24.813	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.563	24.313	24.563	24.250	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.250	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.438	25.000	24.438	24.875	24.250	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.938	24.313	24.938	24.250	24.500	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.438	25.000	24.438	24.938	24.313	24.938	24.188	24.500	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.250	24.563	24.250	
24.875	24.438	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.625	24.188	24.563	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.125	24.563	24.250	24.563	24.188	
24.875	24.438	24.938	24.438	24.875	24.250	24.938	24.250	24.500	24.313	24.688	24.188	24.500	24.250	24.563	24.250	
24.875	24.438	24.938	24.438	24.875	24.313	24.938	24.250	24.500	24.313	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.875	24.313	24.938	24.188	24.563	24.313	24.688	24.188	24.500	24.250	24.563	24.188	
24.875	24.500	25.000	24.438	24.875	24.250	24.938	24.250	24.563	24.313	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.500	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.188	
24.938	24.500	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	24.938	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.188	
24.875	24.500	24.938	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.438	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.313	24.688	24.188	24.563	24.250	24.563	24.250	
24.875	24.438	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.313	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	24.938	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.500	24.938	24.438	24.875	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.250	24.563	24.188	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.500	24.938	24.438	24.875	24.313	24.938	24.250	24.563	24.313	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.875	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.625	24.313	24.625	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.438	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.313	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.313	24.563	24.375	24.688	24.250	24.563	24.313	24.625	24.250	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.188	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.188	
24.938	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.438	24.938	24.313	25.000	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.875	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.313	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.875	24.500	25.000	24.500	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.875	24.500	24.938	24.500	24.938	24.375	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.500	25.000	24.438	24.938	24.313	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.625	24.250	
24.938	24.500	25.000	24.438	24.938	24.250	24.938	24.250	24.563	24.375	24.688	24.188	24.563	24.313	24.563	24.250	
24.938	24.438	25.000	24.375	24.938	24.250	24.938	24.188	24.563	24.313	24.688	24.125	24.563	24.250	24.563	24.188	
24.938	24.438	25.000	24.375	24.938	24.188	24.938	24.188	24.563	24.313	24.688	24.125	24.563	24.250	24.563	24.188	
24.875	24.375	24.938	24.313	24.875	24.125	24.938	24.063	24.500	24.250	24.688	24.000	24.500	24.125	24.500	24.125	
24.875	24.375	24.938	24.250	24.875	24.125	24.938	24.125	24.500	24.250	24.625	24.000	24.500	24.125	24.500	24.125	
24.875	24.313	24.938	24.250	24.875	24.063	24.938	24.063	24.438	24.188	24.625	23.938	24.500	24.063	24.500	24.063	
24.813	24.313	24.938	24.250	24.875	24.063	24.938	24.063	24.438	24.188	24.625	23.938	24.500	24.063	24.500	24.063	
24.813	24.250	24.938	24.188	24.813	24.063	24.875	24.000	24.375	24.125	24.563	23.938	24.438	24.063	24.438	24.000	
24.813	24.250	24.938	24.188	24.813	24.063	24.875	24.000	24.375	24.125	24.563	23.938	24.438	24.063	24.375	24.000	
24.750	24.188	24.875	24.125	24.813	24.000	24.813	23.938	24.375	24.125	24.500	23.875	24.375	24.000	24.375	23.938	
24.750	24.188	24.875	24.125	24.750	24.000	24.813	23.938	24.313	24.125	24.500	23.875	24.375	24.000	24.375	23.938	
24.750	24.188	24.875	24.125	24.750	24.000	24.813	23.938	24.313	24.063	24.500	23.875	24.375	24.000	24.313	23.938	
24.750	24.188	24.875	24.125	24.750	24.000	24.813	23.938	24.313	24.063	24.500	23.813	24.375	23.938	24.313	23.938	
24.688	24.125	24.813	24.125	24.750	23.938	24.750	23.938	24.250	24.000	24.500	23.813	24.313	23.938	24.313	23.875	
24.688	24.125	24.813	24.125	24.688	23.938	24.750	23.938	24.250	24.000	24.438	23.813	24.313	23.938	24.313	23.875	
24.625	24.125	24.813	24.125	24.688	23.938	24.750	23.938	24.250	24.000	24.438	23.813	24.313	23.938	24.313	23.875	
24.625	24.125	24.750	24.063	24.688	23.938	24.750	23.938	24.250	24.000	24.438	23.813	24.313	23.938	24.313	23.875	
24.625	24.125	24.750	24.063	24.688	23.938	24.688	23.875	24.250	24.000	24.375	23.813	24.250	23.938	24.313	23.875	
24.625	24.125	24.750	24.063	24.688	23.938	24.688	23.875	24.250	24.000	24.375	23.813	24.250	23.938	24.250	23.875	
24.625	24.063	24.688	24.063	24.625	23.875	24.688	23.875	24.188	24.000	24.375	23.813	24.250	23.938	24.250	23.875	
24.625	24.125	24.750	24.063	24.625	23.938	24.688	23.875	24.250	24.000	24.375	23.750	24.250	23.938	24.250	23.875	
24.563	24.063	24.688	24.063	24.625	23.875	24.625	23.813	24.188	23.938	24.375	23.750	24.250	23.875	24.250	23.813	
24.563	24.063	24.688	24.063	24.625	23.875	24.625	23.813	24.188	23.938	24.375	23.750	24.250	23.875	24.188	23.813	
24.500	24.000	24.625	24.000	24.563	23.813	24.625	23.813	24.125	23.938	24.313	23.750	24.188	23.813	24.188	23.813	
24.500	24.000	24.625	24.000	24.563	23.813	24.625	23.813	24.188	23.938	24.313	23.750	24.188	23.875	24.188	23.813	
24.500	24.000	24.625	23.938	24.563	23.813	24.563	23.750	24.125	23.938	24.313	23.688	24.188	23.813	24.125	23.750	
24.563	24.000	24.625	24.000	24.563	23.813	24.563	23.750	24.125	23.938	24.313	23.688	24.188	23.813	24.125	23.750	
24.500	24.000	24.625	23.938	24.500	23.750	24.563	23.688	24.063	23.875	24.250	23.688	24.125	23.750	24.125	23.688	
24.500	23.938	24.625	23.875	24.500	23.750	24.563	23.688	24.063	23.875	24.250	23.625	24.125	23.750	24.063	23.688	
24.500	23.938	24.563	23.875	24.500	23.750	24.500	23.688	24.063	23.813	24.250	23.625	24.125	23.750	24.063	23.688	
24.500	23.938	24.563	23.875	24.500	23.750	24.500	23.688	24.063	23.813	24.250	23.625	24.125	23.750	24.063	23.688	
24.438	23.875	24.563	23.813	24.500	23.688	24.500	23.625	24.063	23.813	24.188	23.563	24.063	23.688	24.063	23.625	
24.438	23.875	24.563	23.813	24.438	23.688	24.438	23.625	24.000	23.750	24.188	23.563	24.063	23.688	24.000	23.625	
24.375	23.875	24.500	23.813	24.438	23.625	24.438	23.563	24.000	23.750	24.188	23.563	24.000	23.625	24.000	23.625	
24.375	23.875	24.500	23.813	24.438	23.625	24.438	23.563	24.000	23.750	24.188	23.563	24.000	23.625	24.000	23.625	
24.375	23.875	24.500	23.750	24.375	23.625	24.438	23.563	24.000	23.750	24.125	23.500	24.000	23.625	23.938	23.563	
24.375	23.813	24.500	23.750	24.375	23.625	24.438	23.563	24.000	23.688	24.125	23.500	24.000	23.625	23.938	23.563	
24.313	23.750	24.438	23.750	24.375	23.563	24.375	23.500	23.938	23.625	24.125	23.438	23.938	23.563	23.938	23.563	
24.313	23.750	24.438	23.750	24.375	23.563	24.375	23.500	23.938	23.688	24.125	23.438	23.938	23.563	23.938	23.500	
24.313	23.750	24.375	23.688	24.313	23.500	24.375	23.438	23.875	23.625	24.000	23.438	23.938	23.500	23.875	23.500	
24.250	23.750	24.375	23.688	24.313	23.500	24.375	23.500	23.875	23.563	24.063	23.438	23.938	23.563	23.875	23.500	
24.250	23.688	24.375	23.688	24.313	23.500	24.313	23.438	23.875	23.563	24.000	23.375	23.875	23.500	23.875	23.438	
24.250	23.688	24.375	23.625	24.313	23.500	24.313	23.438	23.875	23.563	24.000	23.375	23.875	23.500	23.875	23.438	
24.250	23.688	24.313	23.625	24.250	23.438	24.250	23.375	23.813	23.563	24.000	23.313	23.813	23.438	23.813	23.375	
24.250	23.688	24.313	23.625	24.250	23.438	24.250	23.375	23.813	23.563	24.000	23.313	23.875	23.438	23.813	23.375	
24.188	23.625	24.313	23.563	24.188	23.438	24.250	23.375	23.750	23.500	23.938	23.313	23.813	23.438	23.750	23.375	
24.188	23.625	24.313	23.563	24.188	23.438	24.250	23.375	23.750	23.500	23.938	23.313	23.813	23.438	23.750	23.375	
24.125	23.625	24.250	23.563	24.188	23.375	24.188	23.313	23.750	23.500	23.938	23.250	23.813	23.375	23.750	23.313	
24.125	23.625	24.250	23.563	24.188	23.375	24.188	23.313	23.750	23.500	23.938	23.250	23.750	23.375	23.750	23.313	
24.125	23.563	24.250	23.500	24.125	23.375	24.188	23.313	23.688	23.438	23.875	23.250	23.750	23.313	23.688	23.313	
24.125	23.563	24.250	23.563	24.125	23.375	24.188	23.313	23.688	23.438	23.875	23.250	23.750	23.375	23.688	23.313	
24.063	23.500	24.188	23.500	24.125	23.313	24.125	23.250	23.688	23.375	23.875	23.188	23.750	23.313	23.688	23.250	
24.063	23.500	24.188	23.500	24.125	23.313	24.125	23.250	23.688	23.375	23.875	23.188	23.688	23.313	23.688	23.250	
24.063	23.500	24.188	23.438	24.063	23.313	24.125	23.188	23.625	23.375	23.813	23.188	23.688	23.313	23.688	23.250	
24.063	23.500	24.188	23.438	24.063	23.313	24.125	23.188	23.625	23.375	23.813	23.188	23.688	23.313	23.625	23.250	
24.000	23.500	24.125	23.438	24.063	23.250	24.063	23.188	23.625	23.313	23.750	23.125	23.625	23.250	23.625	23.188	
24.063	23.500	24.125	23.438	24.063	23.250	24.063	23.188	23.625	23.313	23.813	23.125	23.625	23.250	23.625	23.188	
24.000	23.375	24.063	23.375	24.000	23.188	24.063	23.188	23.563	23.313	23.750	23.063	23.625	23.188	23.563	23.188	
24.000	23.375	24.063	23.375	24.000	23.188	24.063	23.125	23.563	23.313	23.750	23.125	23.625	23.188	23.563	23.188	
24.000	23.438	24.063	23.375	24.000	23.188	24.000	23.125	23.563	23.313	23.688	23.063	23.563	23.188	23.563	23.125	
23.938	23.375	24.063	23.375	23.938	23.188	24.000	23.125	23.563	23.313	23.688	23.063	23.563	23.188	23.563	23.125	
23.938	23.375	24.063	23.375	23.938	23.188	23.938	23.125	23.500	23.250	23.688	23.063	23.563	23.125	23.500	23.125	
23.938	23.375	24.063	23.313	23.938	23.188	24.000	23.125	23.500	23.250	23.688	23.063	23.563	23.125	23.500	23.125	
23.875	23.313	24.000	23.313	23.938	23.125	23.938	23.063	23.500	23.250	23.625	23.063	23.500	23.125	23.500	23.063	
23.938	23.375	24.000	23.313	23.938	23.125	23.938	23.063	23.500	23.188	23.625	23.000	23.500	23.125	23.500	23.063	
23.875	23.313	23.938	23.250	23.875	23.125	23.875	23.063	23.438	23.188	23.625	23.000	23.500	23.125	23.438	23.063	
23.813	23.313	23.938	23.250	23.875	23.125	23.875	23.063	23.438	23.188	23.625	23.000	23.500	23.125	23.438	23.063	
23.813	23.250	23.938	23.250	23.875	23.063	23.875	23.000	23.438	23.188	23.563	23.000	23.438	23.125	23.438	23.000	
23.813	23.250	23.938	23.250	23.875	23.063	23.875	23.000	23.438	23.188	23.563	23.000	23.438	23.125	23.438	23.063	
23.813	23.313	23.875	23.250	23.813	23.063	23.875	23.000	23.375	23.188	23.563	22.938	23.438	23.063	23.375	23.000	
23.813	23.250	23.875	23.250	23.813	23.063	23.875	23.000	23.375	23.125	23.563	22.938	23.438	23.063	23.375	23.000	
23.750	23.250	23.875	23.188	23.813	23.063	23.813	23.000	23.375	23.125	23.500	22.938	23.438	23.063	23.375	23.000	
