T1	T2	T3	T4	T5	T6	T7	T8	T9	T10	T11	T12	T13	T14	T15	T16
24.000	24.000	24.188	24.313	24.125	24.313	24.313	24.063	24.063	24.375	24.063	24.375	24.063	24.438	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.063	24.063	24.375	24.063	24.438	24.063	24.438	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.313	24.063	24.375	24.063	24.438	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.375	24.063	24.438	24.000	24.250	
24.000	24.000	24.188	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.000	24.000	24.188	24.313	24.125	24.375	24.313	24.125	24.063	24.313	24.063	24.438	24.063	24.500	24.000	24.313	
24.000	24.000	24.188	24.313	24.125	24.313	24.313	24.125	24.063	24.313	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.188	24.313	24.125	24.313	24.313	24.125	24.063	24.313	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.188	24.313	24.125	24.313	24.313	24.125	24.063	24.313	24.063	24.438	24.063	24.438	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.313	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.188	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.375	24.063	24.438	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.375	24.188	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.125	24.375	24.375	24.125	24.063	24.313	24.063	24.438	24.063	24.500	24.000	24.250	
24.000	24.000	24.250	24.313	24.125	24.313	24.375	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.063	24.250	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.063	24.313	
24.063	24.000	24.188	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.188	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.375	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.000	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.000	24.000	24.188	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.063	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.438	24.000	24.250	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.125	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.188	24.313	24.313	24.063	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.125	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.375	24.188	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.375	24.188	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.063	24.250	
24.063	24.000	24.250	24.313	24.125	24.313	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.313	24.375	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.188	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.125	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.250	
24.063	24.000	24.250	24.313	24.188	24.313	24.313	24.125	24.125	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.313	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.313	24.125	24.063	24.375	24.063	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.063	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.125	24.500	24.000	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.500	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.125	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.063	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.125	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.063	24.500	24.000	24.313	
24.125	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.125	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.125	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.125	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.438	24.125	24.500	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.438	24.125	24.500	24.125	24.500	24.000	24.313	
24.063	24.063	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.438	24.125	24.500	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.313	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.438	24.125	24.500	24.000	24.313	
24.063	24.000	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.438	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.313	24.188	24.375	24.375	24.125	24.063	24.438	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.563	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.125	24.375	24.125	24.438	24.125	24.563	24.063	24.313	
24.063	24.000	24.250	24.375	24.188	24.375	24.375	24.125	24.125	24.375	24.125	24.438	24.125	24.500	24.000	24.313	
24.125	24.000	24.250	24.375	24.188	24.375	24.313	24.125	24.125	24.375	24.125	24.438	24.125	24.500	24.000	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.188	24.125	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.188	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.125	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.438	24.125	24.500	24.063	24.313	
24.125	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.438	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.125	24.063	24.375	24.125	24.438	24.125	24.500	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.438	24.375	24.188	24.125	24.438	24.188	24.438	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.438	24.125	24.500	24.063	24.313	
24.063	24.063	24.313	24.375	24.188	24.375	24.375	24.125	24.125	24.375	24.125	24.500	24.125	24.500	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.375	
24.063	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.063	24.063	24.313	24.375	24.188	24.438	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.438	24.375	24.188	24.125	24.438	24.188	24.500	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.188	24.438	24.375	24.188	24.125	24.438	24.188	24.500	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.188	24.375	24.438	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.188	24.438	24.375	24.188	24.125	24.438	24.188	24.500	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.250	24.438	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.375	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.438	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.125	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.250	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.250	24.375	24.375	24.188	24.125	24.438	24.125	24.500	24.188	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.188	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.125	24.438	24.188	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.250	24.438	24.375	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.250	24.438	24.438	24.188	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.125	24.063	24.313	24.375	24.188	24.438	24.375	24.125	24.125	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.063	24.063	24.313	24.375	24.188	24.375	24.375	24.188	24.063	24.438	24.125	24.500	24.125	24.563	24.063	24.313	
24.063	24.063	24.250	24.375	24.188	24.438	24.375	24.188	24.063	24.438	24.063	24.500	24.063	24.563	24.000	24.313	
24.063	24.000	24.250	24.375	24.188	24.375	24.375	24.188	24.063	24.438	24.063	24.500	24.063	24.563	24.000	24.375	
24.000	24.000	24.188	24.375	24.063	24.375	24.250	24.125	24.000	24.438	24.000	24.500	24.000	24.563	23.938	24.313	
24.000	24.000	24.188	24.313	24.063	24.375	24.250	24.125	24.000	24.375	24.000	24.500	24.000	24.563	23.938	24.313	
23.938	24.000	24.125	24.313	24.000	24.375	24.188	24.125	23.938	24.375	23.938	24.438	23.938	24.563	23.938	24.375	
23.938	23.938	24.125	24.313	24.000	24.375	24.250	24.125	23.938	24.375	23.938	24.438	23.938	24.563	23.938	24.313	
23.875	23.938	24.063	24.313	24.000	24.313	24.188	24.000	23.938	24.375	23.938	24.438	23.875	24.500	23.875	24.313	
23.875	23.938	24.063	24.250	24.000	24.313	24.188	24.063	23.938	24.375	23.938	24.438	23.875	24.500	23.875	24.313	
23.875	23.938	24.063	24.250	23.938	24.250	24.125	24.000	23.938	24.375	23.875	24.438	23.875	24.500	23.813	24.250	
23.875	23.938	24.063	24.250	23.938	24.313	24.125	24.000	23.875	24.313	23.875	24.438	23.875	24.500	23.813	24.250	
23.875	23.938	24.000	24.250	23.938	24.250	24.125	24.000	23.875	24.313	23.875	24.375	23.875	24.438	23.813	24.250	
23.813	23.875	24.000	24.250	23.938	24.250	24.125	24.000	23.875	24.313	23.875	24.375	23.875	24.500	23.813	24.250	
23.813	23.875	24.000	24.188	23.938	24.250	24.125	24.000	23.875	24.250	23.875	24.375	23.875	24.438	23.813	24.188	
23.813	23.875	24.000	24.188	23.938	24.250	24.125	24.000	23.875	24.250	23.875	24.375	23.875	24.438	23.813	24.188	
23.813	23.813	24.000	24.188	23.875	24.250	24.125	23.938	23.875	24.250	23.875	24.375	23.875	24.438	23.813	24.188	
23.813	23.875	24.000	24.188	23.875	24.250	24.063	24.000	23.875	24.250	23.875	24.375	23.875	24.438	23.813	24.188	
23.813	23.813	23.938	24.188	23.875	24.188	24.063	23.938	23.813	24.250	23.813	24.313	23.813	24.375	23.750	24.188	
23.813	23.813	23.938	24.125	23.875	24.188	24.063	23.938	23.813	24.250	23.813	24.313	23.813	24.375	23.750	24.188	
23.750	23.813	23.938	24.125	23.875	24.188	24.063	23.938	23.813	24.250	23.813	24.313	23.813	24.375	23.750	24.125	
23.750	23.813	23.938	24.125	23.875	24.188	24.063	23.938	23.813	24.250	23.813	24.313	23.813	24.375	23.813	24.188	
23.750	23.813	23.875	24.125	23.813	24.188	24.063	23.875	23.750	24.188	23.750	24.313	23.750	24.313	23.688	24.125	
23.750	23.813	23.938	24.125	23.813	24.188	24.000	23.938	23.813	24.188	23.813	24.250	23.750	24.313	23.750	24.125	
23.688	23.750	23.875	24.063	23.813	24.125	24.000	23.875	23.750	24.188	23.750	24.250	23.750	24.313	23.688	24.125	
23.750	23.750	23.875	24.125	23.813	24.125	24.000	23.875	23.750	24.188	23.750	24.250	23.750	24.313	23.688	24.125	
23.688	23.750	23.875	24.125	23.750	24.125	23.938	23.875	23.750	24.188	23.750	24.250	23.688	24.313	23.688	24.063	
23.688	23.750	23.875	24.063	23.813	24.125	24.000	23.875	23.750	24.188	23.688	24.250	23.688	24.313	23.688	24.125	
23.688	23.688	23.813	24.063	23.750	24.063	23.938	23.750	23.688	24.188	23.688	24.250	23.688	24.313	23.625	24.063	
23.625	23.688	23.813	24.063	23.750	24.063	23.875	23.750	23.688	24.188	23.688	24.250	23.688	24.250	23.625	24.063	
23.625	23.688	23.813	24.063	23.688	24.063	23.875	23.813	23.625	24.125	23.625	24.188	23.625	24.250	23.563	24.063	
23.625	23.688	23.750	24.063	23.688	24.063	23.875	23.750	23.625	24.125	23.688	24.188	23.625	24.250	23.625	24.063	
23.563	23.625	23.750	24.000	23.688	24.000	23.875	23.750	23.625	24.063	23.625	24.188	23.625	24.188	23.563	24.000	
23.563	23.625	23.750	24.000	23.688	24.000	23.875	23.750	23.625	24.063	23.625	24.188	23.625	24.188	23.563	24.000	
23.563	23.625	23.688	23.938	23.625	24.000	23.813	23.688	23.563	24.063	23.563	24.125	23.563	24.188	23.500	23.938	
23.500	23.625	23.688	23.938	23.625	24.000	23.813	23.688	23.563	24.063	23.563	24.125	23.563	24.188	23.500	23.938	
23.500	23.563	23.688	23.938	23.563	23.938	23.813	23.688	23.563	24.000	23.500	24.125	23.563	24.188	23.500	23.938	
23.500	23.563	23.688	23.938	23.563	24.000	23.750	23.688	23.500	24.000	23.500	24.125	23.500	24.188	23.500	23.938	
23.438	23.563	23.625	23.938	23.500	23.938	23.750	23.625	23.500	24.000	23.500	24.063	23.500	24.125	23.438	23.938	
23.438	23.563	23.625	23.938	23.500	23.938	23.750	23.625	23.500	24.000	23.500	24.063	23.438	24.125	23.438	23.938	
23.375	23.500	23.563	23.875	23.500	23.875	23.688	23.625	23.438	23.938	23.438	24.063	23.438	24.125	23.438	23.938	
23.375	23.500	23.563	23.875	23.500	23.875	23.688	23.625	23.438	23.938	23.438	24.063	23.438	24.125	23.438	23.938	
23.375	23.500	23.563	23.875	23.500	23.875	23.688	23.563	23.438	23.938	23.438	24.000	23.375	24.063	23.375	23.875	
23.375	23.500	23.563	23.813	23.500	23.875	23.688	23.625	23.438	23.938	23.438	24.000	23.375	24.063	23.375	23.875	
23.313	23.438	23.500	23.813	23.438	23.875	23.625	23.563	23.375	23.938	23.375	24.000	23.375	24.063	23.313	23.813	
23.375	23.438	23.500	23.813	23.438	23.875	23.625	23.563	23.375	23.938	23.375	24.000	23.375	24.063	23.313	23.813	
23.313	23.438	23.438	23.813	23.375	23.813	23.563	23.500	23.313	23.875	23.313	23.938	23.313	24.000	23.313	23.813	
23.313	23.438	23.438	23.813	23.375	23.813	23.563	23.500	23.375	23.875	23.313	23.938	23.313	24.000	23.313	23.813	
23.250	23.375	23.438	23.750	23.375	23.750	23.563	23.500	23.313	23.813	23.313	23.938	23.313	24.000	23.250	23.750	
23.250	23.375	23.438	23.750	23.313	23.750	23.563	23.500	23.313	23.813	23.313	23.938	23.250	24.000	23.250	23.750	
23.250	23.313	23.375	23.688	23.313	23.750	23.563	23.438	23.250	23.813	23.250	23.938	23.250	24.000	23.250	23.750	
23.250	23.313	23.375	23.688	23.313	23.750	23.563	23.438	23.250	23.813	23.250	23.875	23.313	24.000	23.250	23.750	
23.188	23.313	23.375	23.688	23.250	23.688	23.500	23.438	23.250	23.813	23.250	23.875	23.250	23.938	23.188	23.688	
23.188	23.313	23.375	23.688	23.313	23.688	23.500	23.438	23.250	23.750	23.250	23.875	23.250	23.938	23.188	23.688	
23.188	23.250	23.313	23.625	23.250	23.688	23.438	23.375	23.188	23.750	23.188	23.813	23.188	23.875	23.188	23.688	
23.188	23.250	23.313	23.625	23.250	23.688	23.438	23.375	23.188	23.750	23.188	23.813	23.188	23.875	23.188	23.625	
23.125	23.250	23.313	23.563	23.188	23.625	23.438	23.375	23.188	23.750	23.188	23.813	23.188	23.875	23.125	23.625	
23.125	23.250	23.313	23.563	23.250	23.625	23.438	23.375	23.188	23.750	23.188	23.813	23.188	23.875	23.125	23.625	
23.125	23.250	23.250	23.625	23.188	23.625	23.375	23.313	23.125	23.688	23.125	23.813	23.188	23.813	23.125	23.563	
23.125	23.250	23.250	23.625	23.188	23.625	23.375	23.313	23.125	23.688	23.125	23.813	23.125	23.875	23.125	23.625	
23.063	23.188	23.250	23.563	23.188	23.563	23.375	23.250	23.125	23.688	23.125	23.750	23.125	23.813	23.063	23.563	
23.125	23.188	23.250	23.563	23.188	23.563	23.375	23.250	23.125	23.688	23.125	23.750	23.125	23.813	23.063	23.563	
23.063	23.125	23.188	23.500	23.125	23.500	23.375	23.250	23.125	23.625	23.063	23.688	23.063	23.750	23.063	23.563	
23.063	23.188	23.188	23.500	23.125	23.563	23.375	23.250	23.125	23.625	23.063	23.688	23.063	23.750	23.063	23.563	
23.063	23.125	23.188	23.500	23.125	23.500	23.313	23.250	23.063	23.563	23.063	23.688	23.063	23.750	23.000	23.500	
23.063	23.125	23.188	23.438	23.125	23.500	23.313	23.250	23.063	23.563	23.063	23.688	23.063	23.750	23.000	23.500	
23.000	23.125	23.125	23.438	23.063	23.500	23.313	23.188	23.063	23.563	23.063	23.625	23.063	23.688	23.000	23.500	
23.000	23.125	23.188	23.500	23.063	23.500	23.250	23.188	23.063	23.563	23.063	23.625	23.063	23.688	23.000	23.500	
23.000	23.063	23.125	23.438	23.063	23.438	23.250	23.188	23.063	23.563	23.000	23.625	23.000	23.688	22.938	23.438	
23.000	23.063	23.125	23.438	23.063	23.438	23.250	23.188	23.063	23.563	23.000	23.625	23.000	23.688	22.938	23.438	
22.938	23.063	23.125	23.438	23.063	23.438	23.250	23.125	23.000	23.500	23.000	23.563	23.000	23.625	22.938	23.438	
22.938	23.063	23.125	23.375	23.063	23.438	23.250	23.125	23.000	23.500	23.000	23.563	23.000	23.625	22.938	23.438	
22.938	23.063	23.063	23.375	23.000	23.438	23.250	23.125	23.000	23.438	23.000	23.563	22.938	23.625	22.938	23.438	
